Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Time Slot,Day of the Week,Request Status,Trip Duration (Mins.)
3764,Airport,No Drivers Available,No Cars Available,13-07-2016 20:35,NA,Evening,Wed,Request Unfulfilled,0
3770,Airport,No Drivers Available,No Cars Available,13-07-2016 20:39,NA,Evening,Wed,Request Unfulfilled,0
3778,Airport,No Drivers Available,No Cars Available,13-07-2016 20:40,NA,Evening,Wed,Request Unfulfilled,0
3772,Airport,No Drivers Available,No Cars Available,13-07-2016 20:40,NA,Evening,Wed,Request Unfulfilled,0
3760,Airport,No Drivers Available,No Cars Available,13-07-2016 20:40,NA,Evening,Wed,Request Unfulfilled,0
3779,Airport,No Drivers Available,No Cars Available,13-07-2016 20:42,NA,Evening,Wed,Request Unfulfilled,0
3773,Airport,No Drivers Available,No Cars Available,13-07-2016 20:43,NA,Evening,Wed,Request Unfulfilled,0
3769,Airport,No Drivers Available,No Cars Available,13-07-2016 20:44,NA,Evening,Wed,Request Unfulfilled,0
3781,Airport,No Drivers Available,No Cars Available,13-07-2016 20:44,NA,Evening,Wed,Request Unfulfilled,0
3785,City,No Drivers Available,No Cars Available,13-07-2016 20:45,NA,Evening,Wed,Request Unfulfilled,0
3776,Airport,No Drivers Available,No Cars Available,13-07-2016 20:45,NA,Evening,Wed,Request Unfulfilled,0
3775,Airport,No Drivers Available,No Cars Available,13-07-2016 20:46,NA,Evening,Wed,Request Unfulfilled,0
3783,Airport,No Drivers Available,No Cars Available,13-07-2016 20:48,NA,Evening,Wed,Request Unfulfilled,0
3784,Airport,No Drivers Available,No Cars Available,13-07-2016 20:49,NA,Evening,Wed,Request Unfulfilled,0
3787,Airport,No Drivers Available,No Cars Available,13-07-2016 20:49,NA,Evening,Wed,Request Unfulfilled,0
3791,Airport,No Drivers Available,No Cars Available,13-07-2016 20:51,NA,Evening,Wed,Request Unfulfilled,0
3796,Airport,No Drivers Available,No Cars Available,13-07-2016 20:51,NA,Evening,Wed,Request Unfulfilled,0
3790,Airport,No Drivers Available,No Cars Available,13-07-2016 20:52,NA,Evening,Wed,Request Unfulfilled,0
3792,Airport,No Drivers Available,No Cars Available,13-07-2016 20:53,NA,Evening,Wed,Request Unfulfilled,0
3793,Airport,No Drivers Available,No Cars Available,13-07-2016 20:54,NA,Evening,Wed,Request Unfulfilled,0
3797,Airport,No Drivers Available,No Cars Available,13-07-2016 20:56,NA,Evening,Wed,Request Unfulfilled,0
3800,Airport,No Drivers Available,No Cars Available,13-07-2016 20:56,NA,Evening,Wed,Request Unfulfilled,0
3803,Airport,No Drivers Available,No Cars Available,13-07-2016 20:58,NA,Evening,Wed,Request Unfulfilled,0
3799,City,No Drivers Available,No Cars Available,13-07-2016 20:58,NA,Evening,Wed,Request Unfulfilled,0
3802,Airport,No Drivers Available,No Cars Available,13-07-2016 21:00,NA,Night,Wed,Request Unfulfilled,0
3811,Airport,No Drivers Available,No Cars Available,13-07-2016 21:02,NA,Night,Wed,Request Unfulfilled,0
3805,Airport,No Drivers Available,No Cars Available,13-07-2016 21:03,NA,Night,Wed,Request Unfulfilled,0
3815,Airport,No Drivers Available,No Cars Available,13-07-2016 21:07,NA,Night,Wed,Request Unfulfilled,0
3812,City,No Drivers Available,No Cars Available,13-07-2016 21:09,NA,Night,Wed,Request Unfulfilled,0
3816,Airport,No Drivers Available,No Cars Available,13-07-2016 21:09,NA,Night,Wed,Request Unfulfilled,0
3821,Airport,No Drivers Available,No Cars Available,13-07-2016 21:10,NA,Night,Wed,Request Unfulfilled,0
3814,Airport,No Drivers Available,No Cars Available,13-07-2016 21:11,NA,Night,Wed,Request Unfulfilled,0
3829,Airport,No Drivers Available,No Cars Available,13-07-2016 21:13,NA,Night,Wed,Request Unfulfilled,0
3825,Airport,No Drivers Available,No Cars Available,13-07-2016 21:14,NA,Night,Wed,Request Unfulfilled,0
3833,Airport,No Drivers Available,No Cars Available,13-07-2016 21:18,NA,Night,Wed,Request Unfulfilled,0
3823,Airport,No Drivers Available,No Cars Available,13-07-2016 21:20,NA,Night,Wed,Request Unfulfilled,0
3828,City,No Drivers Available,No Cars Available,13-07-2016 21:20,NA,Night,Wed,Request Unfulfilled,0
3836,Airport,No Drivers Available,No Cars Available,13-07-2016 21:21,NA,Night,Wed,Request Unfulfilled,0
3824,Airport,No Drivers Available,No Cars Available,13-07-2016 21:22,NA,Night,Wed,Request Unfulfilled,0
3832,Airport,No Drivers Available,No Cars Available,13-07-2016 21:23,NA,Night,Wed,Request Unfulfilled,0
3846,Airport,No Drivers Available,No Cars Available,13-07-2016 21:25,NA,Night,Wed,Request Unfulfilled,0
3837,Airport,No Drivers Available,No Cars Available,13-07-2016 21:27,NA,Night,Wed,Request Unfulfilled,0
3835,Airport,No Drivers Available,No Cars Available,13-07-2016 21:27,NA,Night,Wed,Request Unfulfilled,0
3838,Airport,No Drivers Available,No Cars Available,13-07-2016 21:28,NA,Night,Wed,Request Unfulfilled,0
3844,Airport,No Drivers Available,No Cars Available,13-07-2016 21:28,NA,Night,Wed,Request Unfulfilled,0
3845,Airport,No Drivers Available,No Cars Available,13-07-2016 21:30,NA,Night,Wed,Request Unfulfilled,0
3842,Airport,No Drivers Available,No Cars Available,13-07-2016 21:33,NA,Night,Wed,Request Unfulfilled,0
3853,Airport,No Drivers Available,No Cars Available,13-07-2016 21:34,NA,Night,Wed,Request Unfulfilled,0
3848,Airport,No Drivers Available,No Cars Available,13-07-2016 21:34,NA,Night,Wed,Request Unfulfilled,0
3860,Airport,No Drivers Available,No Cars Available,13-07-2016 21:36,NA,Night,Wed,Request Unfulfilled,0
3855,Airport,No Drivers Available,No Cars Available,13-07-2016 21:36,NA,Night,Wed,Request Unfulfilled,0
3862,City,No Drivers Available,No Cars Available,13-07-2016 21:37,NA,Night,Wed,Request Unfulfilled,0
3854,Airport,No Drivers Available,No Cars Available,13-07-2016 21:37,NA,Night,Wed,Request Unfulfilled,0
3851,Airport,No Drivers Available,No Cars Available,13-07-2016 21:38,NA,Night,Wed,Request Unfulfilled,0
3858,Airport,No Drivers Available,No Cars Available,13-07-2016 21:38,NA,Night,Wed,Request Unfulfilled,0
3869,Airport,No Drivers Available,No Cars Available,13-07-2016 21:43,NA,Night,Wed,Request Unfulfilled,0
3864,Airport,No Drivers Available,No Cars Available,13-07-2016 21:45,NA,Night,Wed,Request Unfulfilled,0
3861,Airport,No Drivers Available,No Cars Available,13-07-2016 21:47,NA,Night,Wed,Request Unfulfilled,0
3873,Airport,No Drivers Available,No Cars Available,13-07-2016 21:47,NA,Night,Wed,Request Unfulfilled,0
3868,Airport,No Drivers Available,No Cars Available,13-07-2016 21:48,NA,Night,Wed,Request Unfulfilled,0
3870,Airport,No Drivers Available,No Cars Available,13-07-2016 21:48,NA,Night,Wed,Request Unfulfilled,0
3871,Airport,No Drivers Available,No Cars Available,13-07-2016 21:49,NA,Night,Wed,Request Unfulfilled,0
3884,Airport,No Drivers Available,No Cars Available,13-07-2016 21:51,NA,Night,Wed,Request Unfulfilled,0
3878,Airport,No Drivers Available,No Cars Available,13-07-2016 21:51,NA,Night,Wed,Request Unfulfilled,0
3894,Airport,No Drivers Available,No Cars Available,13-07-2016 21:52,NA,Night,Wed,Request Unfulfilled,0
3885,Airport,No Drivers Available,No Cars Available,13-07-2016 21:53,NA,Night,Wed,Request Unfulfilled,0
3877,Airport,No Drivers Available,No Cars Available,13-07-2016 21:53,NA,Night,Wed,Request Unfulfilled,0
3886,Airport,No Drivers Available,No Cars Available,13-07-2016 21:53,NA,Night,Wed,Request Unfulfilled,0
3874,Airport,No Drivers Available,No Cars Available,13-07-2016 21:54,NA,Night,Wed,Request Unfulfilled,0
3893,Airport,No Drivers Available,No Cars Available,13-07-2016 21:56,NA,Night,Wed,Request Unfulfilled,0
3891,Airport,No Drivers Available,No Cars Available,13-07-2016 21:57,NA,Night,Wed,Request Unfulfilled,0
3888,Airport,No Drivers Available,No Cars Available,13-07-2016 21:57,NA,Night,Wed,Request Unfulfilled,0
3876,Airport,No Drivers Available,No Cars Available,13-07-2016 21:58,NA,Night,Wed,Request Unfulfilled,0
3875,Airport,No Drivers Available,No Cars Available,13-07-2016 21:59,NA,Night,Wed,Request Unfulfilled,0
3898,Airport,No Drivers Available,No Cars Available,13-07-2016 21:59,NA,Night,Wed,Request Unfulfilled,0
3895,Airport,No Drivers Available,No Cars Available,13-07-2016 22:01,NA,Night,Wed,Request Unfulfilled,0
3900,Airport,No Drivers Available,No Cars Available,13-07-2016 22:03,NA,Night,Wed,Request Unfulfilled,0
3904,Airport,No Drivers Available,No Cars Available,13-07-2016 22:03,NA,Night,Wed,Request Unfulfilled,0
3892,Airport,No Drivers Available,No Cars Available,13-07-2016 22:05,NA,Night,Wed,Request Unfulfilled,0
3899,Airport,No Drivers Available,No Cars Available,13-07-2016 22:05,NA,Night,Wed,Request Unfulfilled,0
3910,Airport,No Drivers Available,No Cars Available,13-07-2016 22:05,NA,Night,Wed,Request Unfulfilled,0
3901,Airport,No Drivers Available,No Cars Available,13-07-2016 22:09,NA,Night,Wed,Request Unfulfilled,0
3902,Airport,No Drivers Available,No Cars Available,13-07-2016 22:09,NA,Night,Wed,Request Unfulfilled,0
3903,Airport,No Drivers Available,No Cars Available,13-07-2016 22:11,NA,Night,Wed,Request Unfulfilled,0
3906,Airport,No Drivers Available,No Cars Available,13-07-2016 22:12,NA,Night,Wed,Request Unfulfilled,0
3907,Airport,No Drivers Available,No Cars Available,13-07-2016 22:12,NA,Night,Wed,Request Unfulfilled,0
3918,City,No Drivers Available,No Cars Available,13-07-2016 22:12,NA,Night,Wed,Request Unfulfilled,0
3912,Airport,No Drivers Available,No Cars Available,13-07-2016 22:12,NA,Night,Wed,Request Unfulfilled,0
3928,City,No Drivers Available,No Cars Available,13-07-2016 22:14,NA,Night,Wed,Request Unfulfilled,0
3911,Airport,No Drivers Available,No Cars Available,13-07-2016 22:14,NA,Night,Wed,Request Unfulfilled,0
3923,City,No Drivers Available,No Cars Available,13-07-2016 22:18,NA,Night,Wed,Request Unfulfilled,0
3922,City,No Drivers Available,No Cars Available,13-07-2016 22:18,NA,Night,Wed,Request Unfulfilled,0
3931,Airport,No Drivers Available,No Cars Available,13-07-2016 22:21,NA,Night,Wed,Request Unfulfilled,0
3930,City,No Drivers Available,No Cars Available,13-07-2016 22:22,NA,Night,Wed,Request Unfulfilled,0
3921,City,No Drivers Available,No Cars Available,13-07-2016 22:23,NA,Night,Wed,Request Unfulfilled,0
3926,Airport,No Drivers Available,No Cars Available,13-07-2016 22:23,NA,Night,Wed,Request Unfulfilled,0
3919,Airport,No Drivers Available,No Cars Available,13-07-2016 22:23,NA,Night,Wed,Request Unfulfilled,0
3933,Airport,No Drivers Available,No Cars Available,13-07-2016 22:27,NA,Night,Wed,Request Unfulfilled,0
3937,City,No Drivers Available,No Cars Available,13-07-2016 22:28,NA,Night,Wed,Request Unfulfilled,0
3929,Airport,No Drivers Available,No Cars Available,13-07-2016 22:28,NA,Night,Wed,Request Unfulfilled,0
3941,City,No Drivers Available,No Cars Available,13-07-2016 22:30,NA,Night,Wed,Request Unfulfilled,0
3936,City,No Drivers Available,No Cars Available,13-07-2016 22:30,NA,Night,Wed,Request Unfulfilled,0
3946,Airport,No Drivers Available,No Cars Available,13-07-2016 22:36,NA,Night,Wed,Request Unfulfilled,0
3938,City,No Drivers Available,No Cars Available,13-07-2016 22:37,NA,Night,Wed,Request Unfulfilled,0
3949,City,No Drivers Available,No Cars Available,13-07-2016 22:40,NA,Night,Wed,Request Unfulfilled,0
3958,Airport,No Drivers Available,No Cars Available,13-07-2016 22:46,NA,Night,Wed,Request Unfulfilled,0
3951,Airport,No Drivers Available,No Cars Available,13-07-2016 22:46,NA,Night,Wed,Request Unfulfilled,0
3962,City,No Drivers Available,No Cars Available,13-07-2016 22:47,NA,Night,Wed,Request Unfulfilled,0
3961,City,No Drivers Available,No Cars Available,13-07-2016 22:50,NA,Night,Wed,Request Unfulfilled,0
3963,Airport,No Drivers Available,No Cars Available,13-07-2016 22:55,NA,Night,Wed,Request Unfulfilled,0
3967,City,No Drivers Available,No Cars Available,13-07-2016 22:57,NA,Night,Wed,Request Unfulfilled,0
3968,Airport,No Drivers Available,No Cars Available,13-07-2016 22:59,NA,Night,Wed,Request Unfulfilled,0
3971,City,No Drivers Available,No Cars Available,13-07-2016 22:59,NA,Night,Wed,Request Unfulfilled,0
3972,City,No Drivers Available,No Cars Available,13-07-2016 23:00,NA,Night,Wed,Request Unfulfilled,0
3975,City,No Drivers Available,No Cars Available,13-07-2016 23:04,NA,Night,Wed,Request Unfulfilled,0
3976,City,No Drivers Available,No Cars Available,13-07-2016 23:07,NA,Night,Wed,Request Unfulfilled,0
3980,City,No Drivers Available,No Cars Available,13-07-2016 23:16,NA,Night,Wed,Request Unfulfilled,0
3984,Airport,No Drivers Available,No Cars Available,13-07-2016 23:17,NA,Night,Wed,Request Unfulfilled,0
3986,Airport,No Drivers Available,No Cars Available,13-07-2016 23:17,NA,Night,Wed,Request Unfulfilled,0
3988,City,No Drivers Available,No Cars Available,13-07-2016 23:23,NA,Night,Wed,Request Unfulfilled,0
3995,City,No Drivers Available,No Cars Available,13-07-2016 23:36,NA,Night,Wed,Request Unfulfilled,0
3998,Airport,No Drivers Available,No Cars Available,13-07-2016 23:39,NA,Night,Wed,Request Unfulfilled,0
4001,City,No Drivers Available,No Cars Available,13-07-2016 23:39,NA,Night,Wed,Request Unfulfilled,0
4006,City,No Drivers Available,No Cars Available,13-07-2016 23:45,NA,Night,Wed,Request Unfulfilled,0
4000,City,No Drivers Available,No Cars Available,13-07-2016 23:47,NA,Night,Wed,Request Unfulfilled,0
4017,City,No Drivers Available,No Cars Available,13-07-2016 23:50,NA,Night,Wed,Request Unfulfilled,0
4010,Airport,No Drivers Available,No Cars Available,13-07-2016 23:50,NA,Night,Wed,Request Unfulfilled,0
4015,City,No Drivers Available,No Cars Available,13-07-2016 23:52,NA,Night,Wed,Request Unfulfilled,0
4013,City,No Drivers Available,No Cars Available,13-07-2016 23:53,NA,Night,Wed,Request Unfulfilled,0
4014,City,No Drivers Available,No Cars Available,13-07-2016 23:56,NA,Night,Wed,Request Unfulfilled,0
4016,City,No Drivers Available,No Cars Available,13-07-2016 23:59,NA,Night,Wed,Request Unfulfilled,0
4028,City,No Drivers Available,No Cars Available,14-07-2016 00:09,NA,Late Night,Thu,Request Unfulfilled,0
4029,City,No Drivers Available,No Cars Available,14-07-2016 00:14,NA,Late Night,Thu,Request Unfulfilled,0
4032,City,No Drivers Available,No Cars Available,14-07-2016 00:15,NA,Late Night,Thu,Request Unfulfilled,0
4033,Airport,No Drivers Available,No Cars Available,14-07-2016 00:25,NA,Late Night,Thu,Request Unfulfilled,0
4034,City,No Drivers Available,No Cars Available,14-07-2016 00:29,NA,Late Night,Thu,Request Unfulfilled,0
4035,Airport,No Drivers Available,No Cars Available,14-07-2016 00:31,NA,Late Night,Thu,Request Unfulfilled,0
4036,Airport,No Drivers Available,No Cars Available,14-07-2016 00:31,NA,Late Night,Thu,Request Unfulfilled,0
4038,Airport,No Drivers Available,No Cars Available,14-07-2016 00:34,NA,Late Night,Thu,Request Unfulfilled,0
4042,Airport,No Drivers Available,No Cars Available,14-07-2016 00:39,NA,Late Night,Thu,Request Unfulfilled,0
4044,Airport,No Drivers Available,No Cars Available,14-07-2016 00:51,NA,Late Night,Thu,Request Unfulfilled,0
4046,City,No Drivers Available,No Cars Available,14-07-2016 00:57,NA,Late Night,Thu,Request Unfulfilled,0
4047,City,No Drivers Available,No Cars Available,14-07-2016 01:00,NA,Late Night,Thu,Request Unfulfilled,0
4048,Airport,No Drivers Available,No Cars Available,14-07-2016 01:03,NA,Late Night,Thu,Request Unfulfilled,0
4050,City,No Drivers Available,No Cars Available,14-07-2016 01:10,NA,Late Night,Thu,Request Unfulfilled,0
4053,Airport,No Drivers Available,No Cars Available,14-07-2016 01:15,NA,Late Night,Thu,Request Unfulfilled,0
4052,City,No Drivers Available,No Cars Available,14-07-2016 01:16,NA,Late Night,Thu,Request Unfulfilled,0
4055,City,No Drivers Available,No Cars Available,14-07-2016 01:22,NA,Late Night,Thu,Request Unfulfilled,0
4054,City,No Drivers Available,No Cars Available,14-07-2016 01:23,NA,Late Night,Thu,Request Unfulfilled,0
4056,City,No Drivers Available,No Cars Available,14-07-2016 01:25,NA,Late Night,Thu,Request Unfulfilled,0
4058,Airport,No Drivers Available,No Cars Available,14-07-2016 01:27,NA,Late Night,Thu,Request Unfulfilled,0
4057,City,No Drivers Available,No Cars Available,14-07-2016 01:29,NA,Late Night,Thu,Request Unfulfilled,0
4061,City,No Drivers Available,No Cars Available,14-07-2016 01:33,NA,Late Night,Thu,Request Unfulfilled,0
4059,City,No Drivers Available,No Cars Available,14-07-2016 01:35,NA,Late Night,Thu,Request Unfulfilled,0
4063,City,No Drivers Available,No Cars Available,14-07-2016 01:36,NA,Late Night,Thu,Request Unfulfilled,0
4062,Airport,No Drivers Available,No Cars Available,14-07-2016 01:42,NA,Late Night,Thu,Request Unfulfilled,0
4064,City,No Drivers Available,No Cars Available,14-07-2016 01:48,NA,Late Night,Thu,Request Unfulfilled,0
4068,Airport,No Drivers Available,No Cars Available,14-07-2016 01:59,NA,Late Night,Thu,Request Unfulfilled,0
4067,City,No Drivers Available,No Cars Available,14-07-2016 02:00,NA,Late Night,Thu,Request Unfulfilled,0
4069,City,No Drivers Available,No Cars Available,14-07-2016 02:02,NA,Late Night,Thu,Request Unfulfilled,0
4071,City,No Drivers Available,No Cars Available,14-07-2016 02:03,NA,Late Night,Thu,Request Unfulfilled,0
4070,City,No Drivers Available,No Cars Available,14-07-2016 02:03,NA,Late Night,Thu,Request Unfulfilled,0
4072,City,No Drivers Available,No Cars Available,14-07-2016 02:04,NA,Late Night,Thu,Request Unfulfilled,0
4076,Airport,No Drivers Available,No Cars Available,14-07-2016 02:16,NA,Late Night,Thu,Request Unfulfilled,0
4074,City,No Drivers Available,No Cars Available,14-07-2016 02:18,NA,Late Night,Thu,Request Unfulfilled,0
4080,Airport,No Drivers Available,No Cars Available,14-07-2016 02:29,NA,Late Night,Thu,Request Unfulfilled,0
4083,City,No Drivers Available,No Cars Available,14-07-2016 02:35,NA,Late Night,Thu,Request Unfulfilled,0
4086,City,No Drivers Available,No Cars Available,14-07-2016 02:46,NA,Late Night,Thu,Request Unfulfilled,0
4089,City,No Drivers Available,No Cars Available,14-07-2016 02:52,NA,Late Night,Thu,Request Unfulfilled,0
4088,City,No Drivers Available,No Cars Available,14-07-2016 02:53,NA,Late Night,Thu,Request Unfulfilled,0
4090,Airport,No Drivers Available,No Cars Available,14-07-2016 02:55,NA,Late Night,Thu,Request Unfulfilled,0
4095,Airport,No Drivers Available,No Cars Available,14-07-2016 03:10,NA,Early Morning,Thu,Request Unfulfilled,0
4096,City,No Drivers Available,No Cars Available,14-07-2016 03:13,NA,Early Morning,Thu,Request Unfulfilled,0
4099,City,No Drivers Available,No Cars Available,14-07-2016 03:22,NA,Early Morning,Thu,Request Unfulfilled,0
4100,Airport,No Drivers Available,No Cars Available,14-07-2016 03:30,NA,Early Morning,Thu,Request Unfulfilled,0
4101,City,No Drivers Available,No Cars Available,14-07-2016 03:31,NA,Early Morning,Thu,Request Unfulfilled,0
4104,Airport,No Drivers Available,No Cars Available,14-07-2016 03:38,NA,Early Morning,Thu,Request Unfulfilled,0
4102,Airport,No Drivers Available,No Cars Available,14-07-2016 03:38,NA,Early Morning,Thu,Request Unfulfilled,0
4103,Airport,No Drivers Available,No Cars Available,14-07-2016 03:39,NA,Early Morning,Thu,Request Unfulfilled,0
4106,City,No Drivers Available,No Cars Available,14-07-2016 03:45,NA,Early Morning,Thu,Request Unfulfilled,0
4107,City,No Drivers Available,No Cars Available,14-07-2016 03:51,NA,Early Morning,Thu,Request Unfulfilled,0
4110,Airport,No Drivers Available,No Cars Available,14-07-2016 03:58,NA,Early Morning,Thu,Request Unfulfilled,0
4113,City,No Drivers Available,No Cars Available,14-07-2016 04:00,NA,Early Morning,Thu,Request Unfulfilled,0
4109,City,No Drivers Available,No Cars Available,14-07-2016 04:02,NA,Early Morning,Thu,Request Unfulfilled,0
4112,Airport,No Drivers Available,No Cars Available,14-07-2016 04:03,NA,Early Morning,Thu,Request Unfulfilled,0
4111,City,No Drivers Available,No Cars Available,14-07-2016 04:06,NA,Early Morning,Thu,Request Unfulfilled,0
4115,City,No Drivers Available,No Cars Available,14-07-2016 04:11,NA,Early Morning,Thu,Request Unfulfilled,0
4116,Airport,No Drivers Available,No Cars Available,14-07-2016 04:13,NA,Early Morning,Thu,Request Unfulfilled,0
4120,City,No Drivers Available,No Cars Available,14-07-2016 04:27,NA,Early Morning,Thu,Request Unfulfilled,0
4123,City,No Drivers Available,No Cars Available,14-07-2016 04:38,NA,Early Morning,Thu,Request Unfulfilled,0
4131,City,No Drivers Available,No Cars Available,14-07-2016 04:41,NA,Early Morning,Thu,Request Unfulfilled,0
4124,City,No Drivers Available,No Cars Available,14-07-2016 04:41,NA,Early Morning,Thu,Request Unfulfilled,0
4127,City,No Drivers Available,No Cars Available,14-07-2016 04:46,NA,Early Morning,Thu,Request Unfulfilled,0
4132,City,No Drivers Available,No Cars Available,14-07-2016 04:46,NA,Early Morning,Thu,Request Unfulfilled,0
4139,City,No Drivers Available,No Cars Available,14-07-2016 04:48,NA,Early Morning,Thu,Request Unfulfilled,0
4135,Airport,No Drivers Available,No Cars Available,14-07-2016 04:49,NA,Early Morning,Thu,Request Unfulfilled,0
4138,City,No Drivers Available,No Cars Available,14-07-2016 04:49,NA,Early Morning,Thu,Request Unfulfilled,0
4142,City,No Drivers Available,No Cars Available,14-07-2016 04:50,NA,Early Morning,Thu,Request Unfulfilled,0
4152,City,No Drivers Available,No Cars Available,14-07-2016 04:55,NA,Early Morning,Thu,Request Unfulfilled,0
4149,City,No Drivers Available,No Cars Available,14-07-2016 04:59,NA,Early Morning,Thu,Request Unfulfilled,0
4159,Airport,No Drivers Available,No Cars Available,14-07-2016 05:05,NA,Early Morning,Thu,Request Unfulfilled,0
4172,City,No Drivers Available,No Cars Available,14-07-2016 05:17,NA,Early Morning,Thu,Request Unfulfilled,0
4190,City,No Drivers Available,No Cars Available,14-07-2016 05:21,NA,Early Morning,Thu,Request Unfulfilled,0
4193,City,No Drivers Available,No Cars Available,14-07-2016 05:25,NA,Early Morning,Thu,Request Unfulfilled,0
4181,City,No Drivers Available,No Cars Available,14-07-2016 05:25,NA,Early Morning,Thu,Request Unfulfilled,0
4191,City,No Drivers Available,No Cars Available,14-07-2016 05:32,NA,Early Morning,Thu,Request Unfulfilled,0
4200,City,No Drivers Available,No Cars Available,14-07-2016 05:32,NA,Early Morning,Thu,Request Unfulfilled,0
4208,City,No Drivers Available,No Cars Available,14-07-2016 05:39,NA,Early Morning,Thu,Request Unfulfilled,0
4219,City,No Drivers Available,No Cars Available,14-07-2016 05:42,NA,Early Morning,Thu,Request Unfulfilled,0
4220,City,No Drivers Available,No Cars Available,14-07-2016 05:43,NA,Early Morning,Thu,Request Unfulfilled,0
4217,City,No Drivers Available,No Cars Available,14-07-2016 05:45,NA,Early Morning,Thu,Request Unfulfilled,0
4237,City,No Drivers Available,No Cars Available,14-07-2016 05:52,NA,Early Morning,Thu,Request Unfulfilled,0
4228,City,No Drivers Available,No Cars Available,14-07-2016 05:53,NA,Early Morning,Thu,Request Unfulfilled,0
4240,City,No Drivers Available,No Cars Available,14-07-2016 05:56,NA,Early Morning,Thu,Request Unfulfilled,0
4229,City,No Drivers Available,No Cars Available,14-07-2016 05:56,NA,Early Morning,Thu,Request Unfulfilled,0
4246,City,No Drivers Available,No Cars Available,14-07-2016 05:58,NA,Early Morning,Thu,Request Unfulfilled,0
4244,City,No Drivers Available,No Cars Available,14-07-2016 06:00,NA,Morning,Thu,Request Unfulfilled,0
4241,City,No Drivers Available,No Cars Available,14-07-2016 06:01,NA,Morning,Thu,Request Unfulfilled,0
4247,City,No Drivers Available,No Cars Available,14-07-2016 06:03,NA,Morning,Thu,Request Unfulfilled,0
4256,City,No Drivers Available,No Cars Available,14-07-2016 06:05,NA,Morning,Thu,Request Unfulfilled,0
4259,City,No Drivers Available,No Cars Available,14-07-2016 06:10,NA,Morning,Thu,Request Unfulfilled,0
4265,City,No Drivers Available,No Cars Available,14-07-2016 06:12,NA,Morning,Thu,Request Unfulfilled,0
4261,City,No Drivers Available,No Cars Available,14-07-2016 06:12,NA,Morning,Thu,Request Unfulfilled,0
4262,City,No Drivers Available,No Cars Available,14-07-2016 06:15,NA,Morning,Thu,Request Unfulfilled,0
4267,City,No Drivers Available,No Cars Available,14-07-2016 06:17,NA,Morning,Thu,Request Unfulfilled,0
4269,City,No Drivers Available,No Cars Available,14-07-2016 06:19,NA,Morning,Thu,Request Unfulfilled,0
4275,City,No Drivers Available,No Cars Available,14-07-2016 06:22,NA,Morning,Thu,Request Unfulfilled,0
4279,City,No Drivers Available,No Cars Available,14-07-2016 06:29,NA,Morning,Thu,Request Unfulfilled,0
4282,City,No Drivers Available,No Cars Available,14-07-2016 06:31,NA,Morning,Thu,Request Unfulfilled,0
4283,City,No Drivers Available,No Cars Available,14-07-2016 06:31,NA,Morning,Thu,Request Unfulfilled,0
4289,City,No Drivers Available,No Cars Available,14-07-2016 06:35,NA,Morning,Thu,Request Unfulfilled,0
4291,City,No Drivers Available,No Cars Available,14-07-2016 06:40,NA,Morning,Thu,Request Unfulfilled,0
4292,City,No Drivers Available,No Cars Available,14-07-2016 06:42,NA,Morning,Thu,Request Unfulfilled,0
4295,City,No Drivers Available,No Cars Available,14-07-2016 06:42,NA,Morning,Thu,Request Unfulfilled,0
4306,City,No Drivers Available,No Cars Available,14-07-2016 06:49,NA,Morning,Thu,Request Unfulfilled,0
4309,Airport,No Drivers Available,No Cars Available,14-07-2016 06:50,NA,Morning,Thu,Request Unfulfilled,0
4317,City,No Drivers Available,No Cars Available,14-07-2016 06:51,NA,Morning,Thu,Request Unfulfilled,0
4318,City,No Drivers Available,No Cars Available,14-07-2016 06:51,NA,Morning,Thu,Request Unfulfilled,0
4307,City,No Drivers Available,No Cars Available,14-07-2016 06:56,NA,Morning,Thu,Request Unfulfilled,0
4320,City,No Drivers Available,No Cars Available,14-07-2016 07:02,NA,Morning,Thu,Request Unfulfilled,0
4324,City,No Drivers Available,No Cars Available,14-07-2016 07:04,NA,Morning,Thu,Request Unfulfilled,0
4333,City,No Drivers Available,No Cars Available,14-07-2016 07:13,NA,Morning,Thu,Request Unfulfilled,0
4344,City,No Drivers Available,No Cars Available,14-07-2016 07:15,NA,Morning,Thu,Request Unfulfilled,0
4334,City,No Drivers Available,No Cars Available,14-07-2016 07:18,NA,Morning,Thu,Request Unfulfilled,0
4347,City,No Drivers Available,No Cars Available,14-07-2016 07:18,NA,Morning,Thu,Request Unfulfilled,0
4352,City,No Drivers Available,No Cars Available,14-07-2016 07:21,NA,Morning,Thu,Request Unfulfilled,0
4348,City,No Drivers Available,No Cars Available,14-07-2016 07:23,NA,Morning,Thu,Request Unfulfilled,0
4353,City,No Drivers Available,No Cars Available,14-07-2016 07:24,NA,Morning,Thu,Request Unfulfilled,0
4362,City,No Drivers Available,No Cars Available,14-07-2016 07:30,NA,Morning,Thu,Request Unfulfilled,0
4367,City,No Drivers Available,No Cars Available,14-07-2016 07:35,NA,Morning,Thu,Request Unfulfilled,0
4373,City,No Drivers Available,No Cars Available,14-07-2016 07:39,NA,Morning,Thu,Request Unfulfilled,0
4382,City,No Drivers Available,No Cars Available,14-07-2016 07:48,NA,Morning,Thu,Request Unfulfilled,0
4393,City,No Drivers Available,No Cars Available,14-07-2016 07:54,NA,Morning,Thu,Request Unfulfilled,0
